SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,3.0,202,11000.0,852.0,2.0,1.0
1.0,3.0,1.0,3.0,202,22000.0,1800.0,0.0,2.0
1.0,2.0,1.0,3.0,301,10000.0,851.0,0.0,2.0
1.0,2.0,1.0,3.0,301,10000.0,841.0,0.0,1.0
1.0,3.0,1.0,3.0,202,17000.0,1160.0,0.0,2.0
1.0,2.0,1.0,3.0,202,15000.0,852.0,2.0,1.0
1.0,2.0,1.0,3.0,405,8000.0,852.0,0.0,1.0
1.0,1.0,1.0,3.0,405,5000.0,521.0,0.0,1.0
1.0,2.0,1.0,3.0,301,15000.0,852.0,0.0,1.0
1.0,1.0,1.0,3.0,405,6000.0,521.0,0.0,1.0
1.0,2.0,1.0,3.0,202,7500.0,752.0,0.0,1.0
1.0,2.0,1.0,3.0,202,16000.0,852.0,0.0,2.0
1.0,2.0,1.0,3.0,202,10000.0,851.0,0.0,1.0
1.0,2.0,1.0,3.0,202,15000.0,852.0,1.0,2.0
1.0,2.0,1.0,3.0,301,15000.0,900.0,2.0,1.0
1.0,2.0,1.0,3.0,385,16000.0,900.0,0.0,1.0
1.0,1.0,1.0,3.0,405,7000.0,700.0,0.0,1.0
1.0,3.0,1.0,3.0,396,10000.0,800.0,1.0,3.0
1.0,2.0,1.0,3.0,54,9000.0,900.0,0.0,2.0
1.0,2.0,1.0,2.0,54,10000.0,1000.0,1.0,2.0
1.0,2.0,1.0,2.0,54,8000.0,800.0,0.0,2.0
1.0,2.0,1.0,2.0,54,7500.0,1000.0,1.0,2.0
1.0,2.0,1.0,3.0,54,9000.0,900.0,1.0,2.0
1.0,2.0,1.0,3.0,54,8000.0,850.0,1.0,2.0
1.0,2.0,1.0,2.0,54,8000.0,1000.0,1.0,1.0
1.0,4.0,1.0,3.0,396,35000.0,2200.0,1.0,3.0
1.0,2.0,1.0,3.0,205,16000.0,1041.0,0.0,2.0
1.0,2.0,1.0,3.0,205,13000.0,936.0,0.0,2.0
1.0,1.0,1.0,3.0,205,16500.0,850.0,2.0,2.0
1.0,2.0,1.0,3.0,205,11000.0,850.0,0.0,2.0
1.0,2.0,1.0,1.0,354,20000.0,1250.0,1.0,2.0
1.0,2.0,1.0,1.0,354,16000.0,1150.0,1.0,2.0
1.0,1.0,1.0,3.0,268,16000.0,500.0,2.0,1.0
1.0,2.0,1.0,3.0,268,30000.0,1000.0,2.0,2.0
1.0,1.0,1.0,3.0,385,6500.0,521.0,0.0,1.0
1.0,3.0,1.0,3.0,271,15000.0,1350.0,0.0,2.0
1.0,3.0,1.0,3.0,373,18000.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,373,14000.0,750.0,1.0,2.0
1.0,4.0,1.0,1.0,251,25000.0,1800.0,0.0,3.0
1.0,3.0,1.0,3.0,251,35000.0,1566.0,0.0,3.0
1.0,1.0,1.0,3.0,205,8000.0,500.0,0.0,1.0
1.0,2.0,1.0,3.0,205,12800.0,850.0,0.0,2.0
1.0,1.0,1.0,2.0,205,6500.0,400.0,0.0,1.0
1.0,3.0,1.0,3.0,251,33000.0,1566.0,2.0,2.0
1.0,3.0,1.0,3.0,271,25000.0,1300.0,2.0,2.0
1.0,3.0,1.0,3.0,271,32000.0,1800.0,2.0,3.0
1.0,2.0,1.0,3.0,271,18000.0,965.0,2.0,2.0
1.0,3.0,1.0,3.0,271,21000.0,1300.0,2.0,2.0
1.0,2.0,1.0,3.0,319,25000.0,965.0,2.0,2.0
1.0,3.0,1.0,3.0,97,18000.0,1400.0,2.0,2.0
1.0,2.0,1.0,3.0,271,16000.0,1080.0,1.0,2.0
1.0,3.0,1.0,3.0,319,16000.0,1410.0,0.0,2.0
1.0,3.0,1.0,3.0,271,27000.0,1800.0,1.0,2.0
1.0,2.0,1.0,3.0,251,10000.0,800.0,0.0,1.0
1.0,1.0,1.0,1.0,354,14000.0,1100.0,1.0,1.0
1.0,3.0,1.0,1.0,354,23000.0,1750.0,1.0,3.0
1.0,3.0,1.0,1.0,354,32000.0,1650.0,2.0,3.0
1.0,2.0,1.0,1.0,354,20000.0,1410.0,1.0,2.0
1.0,2.0,1.0,1.0,354,17000.0,1500.0,1.0,1.0
1.0,1.0,1.0,1.0,354,12000.0,1100.0,1.0,1.0
1.0,1.0,0.0,0.0,354,10000.0,750.0,2.0,1.0
1.0,1.0,1.0,1.0,354,13500.0,1150.0,1.0,1.0
1.0,1.0,1.0,1.0,354,13000.0,950.0,1.0,1.0
1.0,2.0,1.0,1.0,354,20000.0,1650.0,1.0,2.0
1.0,1.0,0.0,0.0,354,12000.0,450.0,2.0,1.0
1.0,2.0,1.0,1.0,354,21000.0,1750.0,2.0,3.0
1.0,1.0,0.0,0.0,354,12000.0,1200.0,2.0,1.0
1.0,2.0,1.0,1.0,354,18000.0,1650.0,1.0,2.0
1.0,1.0,1.0,1.0,354,13000.0,1050.0,1.0,1.0
1.0,1.0,0.0,0.0,354,12500.0,1100.0,2.0,1.0
1.0,2.0,1.0,1.0,354,19800.0,1800.0,1.0,2.0
1.0,1.0,1.0,1.0,354,15750.0,1050.0,2.0,1.0
1.0,1.0,0.0,0.0,354,11000.0,600.0,1.0,1.0
1.0,2.0,1.0,1.0,354,29000.0,1550.0,2.0,2.0
1.0,2.0,1.0,1.0,354,21000.0,1550.0,1.0,2.0
1.0,3.0,1.0,1.0,354,34000.0,1725.0,2.0,2.0
1.0,4.0,1.0,1.0,354,42000.0,2275.0,2.0,4.0
1.0,3.0,1.0,1.0,354,23000.0,1900.0,1.0,3.0
1.0,2.0,1.0,1.0,354,25000.0,1750.0,2.0,2.0
1.0,3.0,1.0,3.0,319,15000.0,1022.0,1.0,2.0
1.0,1.0,0.0,0.0,220,8000.0,250.0,0.0,1.0
1.0,2.0,1.0,3.0,220,15000.0,740.0,0.0,2.0
1.0,2.0,1.0,3.0,220,12800.0,730.0,1.0,1.0
1.0,2.0,1.0,3.0,220,10800.0,1100.0,1.0,2.0
1.0,2.0,1.0,3.0,196,9500.0,700.0,0.0,2.0
1.0,2.0,1.0,3.0,196,12000.0,780.0,0.0,2.0
1.0,2.0,1.0,3.0,190,16000.0,850.0,2.0,2.0
1.0,3.0,1.0,3.0,271,14000.0,1115.0,2.0,2.0
1.0,2.0,1.0,3.0,190,16000.0,850.0,0.0,2.0
1.0,1.0,1.0,3.0,196,6000.0,250.0,0.0,1.0
1.0,2.0,1.0,3.0,271,9000.0,750.0,1.0,2.0
1.0,3.0,1.0,3.0,373,14000.0,1254.0,0.0,2.0
1.0,2.0,1.0,3.0,373,16000.0,1050.0,0.0,2.0
1.0,3.0,1.0,3.0,373,16000.0,1101.0,0.0,2.0
1.0,3.0,1.0,3.0,373,33000.0,1566.0,1.0,2.0
1.0,3.0,1.0,3.0,202,23000.0,1210.0,1.0,3.0
1.0,1.0,1.0,3.0,202,8000.0,350.0,0.0,1.0
1.0,2.0,1.0,3.0,202,20000.0,1000.0,0.0,2.0
1.0,3.0,1.0,3.0,202,25000.0,1200.0,1.0,2.0
1.0,2.0,1.0,3.0,131,22000.0,980.0,0.0,2.0
1.0,3.0,1.0,3.0,205,13500.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,205,10500.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,205,11000.0,850.0,0.0,1.0
1.0,2.0,1.0,3.0,205,10000.0,800.0,0.0,2.0
1.0,3.0,1.0,3.0,347,25000.0,1500.0,1.0,2.0
1.0,1.0,1.0,3.0,385,7000.0,680.0,0.0,1.0
1.0,2.0,1.0,3.0,385,10000.0,900.0,0.0,2.0
1.0,2.0,1.0,3.0,271,32000.0,1018.0,2.0,2.0
